valor,hora,localizacao,tipo_conta,chave_pix,chave_historico_fraude,fraude
1165.54,5,RJ,corrente,56471803671,False,1
1284.45,21,RJ,poupanca,03421792842,False,0
1912.05,0,BA,poupanca,40074279911,True,1
1713.19,12,RS,poupanca,92564139949,True,1
113.91,2,BA,corrente,16759032692,False,0
2670.71,19,RJ,poupanca,31023511180,True,1
925.11,6,PR,salario,67946617739,True,1
2300.13,16,BA,corrente,56666895189,False,1
286.92,18,PR,poupanca,51569063073,False,0
1475.67,4,RJ,poupanca,30726410913,False,1
1474.93,17,BA,salario,77158262024,False,0
1582.51,5,RJ,corrente,58629150349,True,1
854.75,1,RS,corrente,57173182295,True,1
2947.75,19,RJ,poupanca,45601621040,True,1
840.71,8,SP,salario,25085304658,True,1
530.55,12,RS,salario,34372337376,False,0
19.41,1,RS,poupanca,52593521235,False,0
449.22,17,MG,salario,69576019160,False,0
2386.25,18,SP,corrente,50833850004,True,1
2325.71,9,SP,salario,35075520981,True,1
1483.5,2,PR,salario,27934995851,False,1
2121.03,6,MG,poupanca,37249484758,True,1
2910.53,17,PR,salario,35075520981,True,1
305.56,7,SP,salario,63359298933,False,0
2012.06,19,RJ,poupanca,91300470923,True,1
1241.99,15,BA,corrente,99501588275,False,0
653.64,4,SP,corrente,61556028729,True,1
1369.85,7,RS,corrente,61195410913,False,0
1998.81,20,RS,corrente,12428018704,True,1
1254.95,1,RJ,salario,16882389903,False,1
466.39,2,RJ,poupanca,83510998769,True,1
2699.12,5,RJ,corrente,29355363303,False,1
2739.26,0,BA,salario,16996218396,False,1
125.41,22,MG,corrente,37159394005,True,1
54.44,9,MG,corrente,49357956639,False,0
1521.34,22,BA,corrente,38563236869,True,1
1501.91,19,MG,salario,83086204376,True,1
2933.38,13,RS,poupanca,03421471858,False,1
2836.27,16,RS,salario,40074279911,True,1
2267.08,8,PR,corrente,67342987252,True,1
1836.14,4,MG,salario,61051923157,True,1
2815.54,19,MG,corrente,67069670947,False,1
358.63,14,SP,poupanca,72898095707,False,0
2054.75,6,RS,poupanca,59495094020,True,1
2095.24,23,PR,salario,83417849270,True,1
766.36,23,RS,corrente,36115533445,False,0
194.19,16,RS,poupanca,00011120086,False,0
81.19,5,RS,poupanca,40074279911,True,1
2248.2,9,MG,salario,81339235185,False,1
753.89,16,MG,salario,74718726916,True,1
2509.31,9,BA,salario,86331739374,True,1
2774.44,23,SP,corrente,44129226281,False,1
2230.7,19,RS,poupanca,42277751405,False,1
1186.28,18,MG,poupanca,57416196987,True,1
1366.57,20,PR,corrente,74718726916,True,1
2478.75,21,MG,corrente,12971737855,True,1
2638.42,1,BA,poupanca,68131275918,True,1
1606.56,19,RS,corrente,29355363303,False,0
1077.79,3,MG,salario,38563236869,True,1
1180.17,9,MG,corrente,81647904478,True,1
2570.38,4,MG,poupanca,84995116803,True,1
505.76,10,BA,corrente,88951849805,False,0
1645.68,19,RJ,salario,52593521235,False,0
793.96,21,PR,corrente,18764667202,False,0
684.11,16,RS,poupanca,68866314169,False,0
1388.0,17,MG,salario,68660923607,True,1
42.87,17,RJ,corrente,83723909547,True,1
1589.61,2,SP,salario,83086204376,True,1
2866.59,23,RS,salario,75722006644,False,1
1095.96,16,RJ,salario,93029957024,True,1
2876.42,20,RJ,poupanca,30726410913,False,1
611.28,8,RS,corrente,10061333723,False,0
1301.31,11,MG,corrente,86333340824,True,1
549.18,21,PR,salario,60996969166,False,0
1614.74,11,SP,poupanca,38563236869,True,1
198.81,19,RJ,poupanca,61051923157,True,1
951.52,18,BA,corrente,75674448024,True,1
1817.99,4,RJ,salario,13461210683,True,1
263.5,8,RJ,poupanca,07138266565,False,0
2120.11,10,RS,poupanca,31023511180,True,1
967.12,17,SP,poupanca,30408761018,False,0
2996.18,17,SP,salario,10285221152,True,1
2956.13,1,RJ,poupanca,79064286259,True,1
1546.6,18,BA,corrente,62216586388,True,1
120.81,6,PR,poupanca,14307827127,True,1
2846.01,17,SP,salario,68131275918,True,1
2794.01,7,MG,poupanca,14307827127,True,1
2882.23,11,MG,salario,38645874361,False,1
499.75,3,RJ,poupanca,57173182295,True,1
1491.77,4,PR,salario,74883987438,True,1
907.16,9,BA,corrente,25085304658,True,1
688.17,14,SP,poupanca,44129226281,False,0
470.09,21,MG,corrente,25396619266,True,1
123.43,14,PR,salario,90742287565,True,1
1293.37,11,PR,poupanca,10285221152,True,1
409.93,0,RS,corrente,72672213626,False,1
1029.63,15,RJ,corrente,73644360269,False,0
1773.82,9,MG,corrente,68131275918,True,1
408.86,22,RJ,poupanca,95399207452,True,1
1825.61,6,MG,corrente,77158262024,False,1
2255.13,7,PR,corrente,15451898736,False,1
2732.62,9,PR,corrente,29287476034,True,1
2888.19,7,BA,poupanca,68381086559,False,1
1785.65,16,SP,poupanca,19169000772,True,1
1273.23,8,RS,corrente,75674448024,True,1
1555.63,9,SP,poupanca,95287569506,False,0
392.16,1,RJ,corrente,47880396776,True,1
1188.23,18,RS,poupanca,24150037879,False,0
2444.47,11,BA,poupanca,55536464689,True,1
152.73,19,BA,corrente,54691222463,False,0
448.24,11,MG,corrente,04053280886,True,1
2467.29,19,RJ,salario,37942150531,False,1
1509.53,21,BA,poupanca,65836105655,True,1
1938.87,8,MG,corrente,80067922251,False,0
2526.18,10,MG,poupanca,55536464689,True,1
1036.66,1,PR,salario,60996969166,False,1
1858.93,22,MG,corrente,34372337376,False,0
2435.29,0,PR,corrente,67069670947,False,1
400.15,1,RS,salario,25085304658,True,1
1036.68,5,PR,salario,56471803671,False,1
214.02,7,PR,corrente,97622039231,False,0
1089.63,14,RJ,poupanca,40730672005,False,0
270.67,2,RS,salario,80067922251,False,0
2244.26,19,RJ,poupanca,61556028729,True,1
805.35,23,BA,corrente,53521975925,False,0
1910.38,10,PR,corrente,49392613224,True,1
2447.08,23,PR,poupanca,12428018704,True,1
2315.51,23,MG,corrente,80042974154,True,1
1163.27,19,RJ,poupanca,35075520981,True,1
298.03,12,RS,corrente,56471803671,False,0
824.28,3,RS,salario,08522663396,False,1
220.29,4,MG,poupanca,60859513222,False,0
581.83,16,SP,poupanca,09141030384,False,0
559.51,23,BA,salario,93029957024,True,1
1850.66,18,SP,salario,10285221152,True,1
1614.39,17,RS,poupanca,31408095094,True,1
527.06,10,MG,salario,86940505221,True,1
2130.91,6,RS,salario,45792592153,True,1
2346.28,19,RJ,salario,42277751405,False,1
1508.32,6,BA,salario,36889760558,False,1
351.39,19,RJ,corrente,21746943406,True,1
546.79,15,RJ,salario,68519683977,True,1
1358.47,15,RS,salario,65836105655,True,1
2673.46,8,RJ,salario,20689984320,False,1
604.36,9,PR,poupanca,62216586388,True,1
922.1,3,SP,poupanca,27934995851,False,1
1257.28,4,SP,salario,14307827127,True,1
1728.42,5,MG,poupanca,77158262024,False,1
2567.39,13,BA,poupanca,42277751405,False,1
1177.13,16,BA,poupanca,61195410913,False,0
180.38,2,MG,salario,18764667202,False,0
1339.56,17,RS,corrente,98809589191,True,1
2866.08,12,PR,poupanca,45792592153,True,1
2537.53,11,RS,poupanca,79064286259,True,1
303.62,17,RS,salario,20689984320,False,0
1781.6,14,BA,poupanca,56471803671,False,0
343.8,11,MG,salario,92275910935,False,0
410.6,20,MG,corrente,16759032692,False,0
171.47,7,BA,poupanca,04053280886,True,1
1551.72,0,BA,corrente,84995116803,True,1
1218.69,0,MG,salario,03192263922,True,1
2393.76,0,PR,salario,86536455916,False,1
1991.68,16,RJ,corrente,08318106257,True,1
529.12,10,BA,poupanca,79064286259,True,1
2699.84,5,BA,corrente,57416196987,True,1
2291.87,6,BA,poupanca,15451898736,False,1
606.62,23,BA,salario,75348920787,False,0
2816.46,21,RJ,salario,44129226281,False,1
2444.64,4,RJ,poupanca,80068228392,False,1
186.58,8,SP,salario,76983676208,True,1
2566.08,4,RS,corrente,73644360269,False,1
2372.04,13,BA,salario,84386939369,False,1
2841.01,16,SP,poupanca,20584103208,False,1
1796.31,0,RS,corrente,52593521235,False,1
394.85,0,MG,corrente,86536455916,False,1
2092.37,23,RS,corrente,03192263922,True,1
649.78,11,BA,corrente,86331739374,True,1
1716.05,17,BA,poupanca,52003759238,False,0
43.76,3,PR,salario,87129328005,True,1
568.18,12,MG,poupanca,21746943406,True,1
700.22,12,BA,corrente,30881965821,True,1
371.52,5,SP,salario,95287569506,False,1
876.35,19,SP,salario,68866314169,False,0
1495.23,13,RS,poupanca,48526971262,False,0
2484.28,7,BA,corrente,64663588335,True,1
2443.51,12,SP,corrente,82074945903,True,1
2160.18,8,RS,salario,67946617739,True,1
788.33,0,PR,salario,45792592153,True,1
261.58,23,MG,corrente,52593521235,False,0
1736.96,17,RJ,corrente,40981295265,False,0
2895.14,11,MG,corrente,68519683977,True,1
1849.64,6,PR,poupanca,46792295310,True,1
2349.97,9,SP,salario,81339235185,False,1
2147.37,13,SP,corrente,93029957024,True,1
86.36,22,RS,salario,34372337376,False,0
2125.62,11,RJ,corrente,12524583660,True,1
2258.95,19,SP,poupanca,49392613224,True,1
2958.27,20,SP,corrente,03192263922,True,1
2277.61,16,RJ,salario,09235067444,True,1
2033.94,5,RS,corrente,73644360269,False,1
1235.92,3,PR,poupanca,76638104070,False,1
1232.35,11,MG,salario,95399207452,True,1
1683.22,12,RJ,corrente,29355363303,False,0
1464.47,21,SP,salario,08817877637,True,1
100.37,14,BA,poupanca,78311095468,False,0
1279.27,16,RJ,poupanca,88951849805,False,0
590.83,19,RS,salario,98809589191,True,1
706.49,19,RJ,corrente,69576019160,False,0
2690.63,0,PR,salario,88951849805,False,1
2254.55,19,BA,salario,37159394005,True,1
1332.3,18,PR,corrente,72898095707,False,0
337.1,3,BA,poupanca,67991554361,False,1
323.85,5,MG,salario,24150037879,False,1
1906.51,15,RJ,salario,72672213626,False,0
674.63,21,SP,salario,18764667202,False,0
2018.96,13,SP,poupanca,80068228392,False,1
1860.86,16,SP,salario,86940505221,True,1
1067.85,6,RJ,poupanca,68131275918,True,1
2863.83,5,RS,corrente,58629150349,True,1
1781.85,5,MG,corrente,64663588335,True,1
2049.94,4,RS,salario,07138266565,False,1
2352.11,22,PR,corrente,45995363582,True,1
2090.56,19,MG,salario,46792295310,True,1
829.26,14,PR,poupanca,08522663396,False,0
1986.53,11,PR,salario,63054567080,False,0
871.33,0,RS,salario,93029957024,True,1
722.01,11,MG,corrente,68381086559,False,0
1158.62,10,BA,poupanca,35075520981,True,1
1029.39,10,MG,salario,13244572352,False,0
348.31,13,RJ,salario,40730672005,False,0
973.71,0,BA,poupanca,44129226281,False,1
1927.13,20,RJ,corrente,45601621040,True,1
1854.55,19,RJ,poupanca,30242900384,False,0
2978.54,22,RJ,salario,13461210683,True,1
1972.59,23,SP,corrente,20584103208,False,0
1889.68,11,BA,corrente,75722006644,False,0
1571.58,9,SP,poupanca,30408761018,False,0
2644.83,4,RS,salario,72672213626,False,1
2614.71,9,RS,corrente,45457893282,False,1
286.02,2,BA,poupanca,94414354471,True,1
2166.4,8,SP,salario,37249484758,True,1
2590.01,1,SP,salario,83153281808,True,1
1392.27,21,RS,corrente,76983676208,True,1
100.48,1,RJ,salario,25040813895,False,0
2870.72,20,PR,corrente,67342987252,True,1
1056.99,4,PR,poupanca,28789172327,True,1
2885.15,12,RS,salario,83153281808,True,1
1404.83,7,RS,corrente,37249484758,True,1
550.68,19,MG,salario,86536455916,False,0
2374.49,6,MG,poupanca,49357956639,False,1
1844.21,20,SP,poupanca,16996218396,False,0
84.66,20,RJ,corrente,84995116803,True,1
2068.16,18,MG,salario,37459869587,False,1
2283.44,8,MG,corrente,17528240273,True,1
1876.9,13,BA,poupanca,13647098139,True,1
1655.49,18,BA,poupanca,25396619266,True,1
2012.57,6,PR,poupanca,98202922779,False,1
2336.36,10,SP,corrente,76503735817,True,1
415.02,17,SP,corrente,73644360269,False,0
2286.15,10,MG,salario,68131275918,True,1
2793.2,23,RJ,salario,77158262024,False,1
2631.62,16,MG,corrente,72898095707,False,1
1427.57,4,RJ,salario,52003759238,False,1
1146.02,15,SP,corrente,73644360269,False,0
1899.9,13,RS,corrente,57083290112,True,1
1363.93,10,MG,corrente,46005520766,True,1
2053.79,0,PR,salario,50238649095,True,1
1547.49,0,PR,poupanca,25085304658,True,1
2997.43,21,SP,salario,15451898736,False,1
707.75,9,RJ,poupanca,73011702558,True,1
2605.94,9,PR,corrente,07138266565,False,1
2396.57,19,RS,salario,61195410913,False,1
820.63,15,RJ,salario,82074945903,True,1
197.06,5,PR,corrente,15005709637,True,1
1726.32,3,RJ,corrente,68660923607,True,1
1745.76,9,MG,corrente,88951849805,False,0
848.05,5,RJ,poupanca,08318106257,True,1
755.89,10,SP,salario,63938194875,True,1
1908.96,8,MG,corrente,37159394005,True,1
2798.98,13,BA,corrente,75674448024,True,1
1667.05,16,BA,corrente,10061333723,False,0
2359.96,0,MG,salario,84073941011,False,1
1150.55,15,BA,poupanca,84995116803,True,1
375.5,11,RJ,poupanca,36115533445,False,0
279.13,18,SP,salario,00011120086,False,0
379.34,1,PR,salario,20689984320,False,1
1872.25,0,MG,corrente,41136801401,False,1
1705.51,17,BA,salario,92275910935,False,0
1621.02,23,RS,salario,19130780869,True,1
1416.28,16,MG,salario,78755775694,False,0
2422.76,1,PR,corrente,29355363303,False,1
853.69,10,RS,corrente,30408761018,False,0
2231.05,2,MG,corrente,63938194875,True,1
682.36,4,RJ,corrente,57083290112,True,1
2376.6,23,RJ,poupanca,98202922779,False,1
1996.49,5,RS,corrente,39703351764,False,1
2487.54,22,SP,salario,72898095707,False,1
691.96,5,BA,poupanca,84073941011,False,1
2992.64,3,SP,salario,84386939369,False,1
230.0,7,MG,poupanca,52593521235,False,0
1481.62,0,BA,corrente,29355363303,False,1
2449.97,10,PR,corrente,99501588275,False,1
1815.23,19,RJ,corrente,56580525157,False,0
2174.15,11,SP,salario,35254229622,True,1
2972.68,1,RJ,salario,40981295265,False,1
1038.86,22,SP,corrente,79064286259,True,1
2293.5,18,MG,corrente,79064286259,True,1
2626.07,1,MG,corrente,47742701150,False,1
2111.45,22,RJ,poupanca,92275910935,False,1
496.0,11,MG,corrente,28799064762,True,1
2634.13,16,BA,salario,67069670947,False,1
2351.43,7,PR,corrente,29355363303,False,1
2562.61,8,MG,salario,47742701150,False,1
1219.41,5,RJ,poupanca,75752779644,True,1
2988.07,2,BA,corrente,67946617739,True,1
857.82,20,BA,poupanca,37159394005,True,1
213.14,6,BA,salario,95287569506,False,0
1363.2,14,RJ,salario,35254229622,True,1
2388.55,19,BA,corrente,37249484758,True,1
2908.09,7,SP,salario,20584103208,False,1
383.62,12,RJ,salario,19169000772,True,1
2049.76,15,MG,poupanca,25085304658,True,1
682.26,19,RJ,salario,07138266565,False,0
2747.27,0,BA,salario,59553028995,False,1
1500.66,16,SP,poupanca,16996218396,False,0
2726.29,14,RS,salario,98202922779,False,1
214.46,5,BA,poupanca,45792592153,True,1
1507.74,13,PR,salario,38645874361,False,0
1135.18,13,PR,corrente,20584103208,False,0
2209.73,23,MG,corrente,41632260871,False,1
1451.83,6,PR,salario,07138266565,False,1
218.65,0,RS,poupanca,09409571006,True,1
902.02,6,PR,corrente,83086204376,True,1
535.45,20,BA,poupanca,09409571006,True,1
605.82,20,RJ,corrente,68660923607,True,1
1863.07,11,RS,poupanca,59495094020,True,1
1436.39,14,BA,salario,15005709637,True,1
2173.92,14,PR,salario,62216586388,True,1
1451.35,17,RJ,corrente,47880396776,True,1
1751.18,14,SP,poupanca,63520066428,True,1
185.95,6,PR,poupanca,86333340824,True,1
843.75,20,PR,corrente,08522663396,False,0
953.07,5,RS,poupanca,09409571006,True,1
926.83,22,RS,poupanca,67946617739,True,1
557.46,6,SP,corrente,37249484758,True,1
2931.95,0,PR,poupanca,83181669880,True,1
361.86,4,BA,poupanca,67342987252,True,1
744.02,19,BA,poupanca,37942150531,False,0
733.64,22,BA,corrente,00011120086,False,0
339.44,21,PR,salario,28799064762,True,1
2188.43,22,RS,salario,19169000772,True,1
2651.63,23,PR,poupanca,92564139949,True,1
286.04,7,RJ,salario,35075520981,True,1
2248.84,2,RS,poupanca,68131275918,True,1
1803.5,13,SP,poupanca,25396619266,True,1
1633.94,20,RJ,salario,90742287565,True,1
2294.43,12,MG,salario,12944839297,False,1
684.34,1,MG,poupanca,31408095094,True,1
1248.34,5,RS,corrente,85388295094,False,1
435.11,1,BA,poupanca,09409571006,True,1
2421.41,23,RS,salario,20689984320,False,1
2397.81,1,RJ,salario,86333340824,True,1
37.91,16,RJ,corrente,64663588335,True,1
2813.39,23,RJ,salario,17692721081,True,1
2513.4,20,MG,poupanca,19169000772,True,1
1870.54,14,BA,corrente,68131275918,True,1
1335.94,21,BA,poupanca,37459869587,False,0
2197.17,4,RJ,corrente,52640027048,True,1
2924.27,16,RS,poupanca,07138266565,False,1
84.49,12,MG,poupanca,75752779644,True,1
1076.79,12,MG,poupanca,03421471858,False,0
2315.21,13,MG,salario,92076109629,True,1
1165.02,16,BA,corrente,35570212798,False,0
2815.04,7,BA,corrente,44129226281,False,1
214.43,3,BA,salario,92076109629,True,1
754.18,9,BA,corrente,35254229622,True,1
2552.14,23,BA,corrente,90742287565,True,1
44.93,19,BA,corrente,12524583660,True,1
2017.49,20,BA,salario,62216586388,True,1
2714.66,5,RS,corrente,37249484758,True,1
1281.14,13,PR,salario,37459869587,False,0
2041.23,13,BA,salario,84073941011,False,1
288.9,12,MG,salario,15451898736,False,0
1497.45,22,RS,corrente,68131275918,True,1
122.65,10,PR,corrente,75752779644,True,1
2267.23,11,BA,poupanca,41136801401,False,1
2642.74,14,SP,corrente,03192263922,True,1
809.49,19,SP,poupanca,78311095468,False,0
1721.03,14,RS,corrente,25396619266,True,1
505.04,22,RJ,corrente,00011120086,False,0
2424.4,18,BA,salario,15005709637,True,1
2970.58,10,BA,poupanca,72898095707,False,1
1709.4,8,RS,corrente,12428018704,True,1
1317.09,18,MG,corrente,47742701150,False,0
2340.27,21,RJ,poupanca,40074279911,True,1
2446.12,23,BA,corrente,35254229622,True,1
1026.62,21,MG,salario,19130780869,True,1
905.87,2,MG,poupanca,79064286259,True,1
1531.26,14,MG,corrente,35075520981,True,1
2794.58,18,RS,corrente,60996969166,False,1
1775.67,17,BA,corrente,41029137614,True,1
1153.05,13,RS,salario,29355363303,False,0
1571.3,12,PR,poupanca,86331739374,True,1
2446.89,4,RJ,corrente,83086204376,True,1
1866.61,21,PR,corrente,83448860355,False,0
1944.1,16,MG,salario,10285221152,True,1
1564.82,16,RS,salario,31408095094,True,1
2029.72,21,RS,poupanca,14307827127,True,1
2415.5,3,RS,poupanca,37159394005,True,1
93.9,12,SP,poupanca,85810622193,False,0
2083.27,13,RJ,poupanca,12971737855,True,1
2502.54,6,BA,corrente,83181669880,True,1
2031.08,0,RS,salario,63520066428,True,1
1808.31,12,RJ,corrente,52003759238,False,0
1826.81,8,PR,poupanca,95399207452,True,1
1210.48,19,PR,corrente,80067922251,False,0
774.44,17,SP,salario,83181669880,True,1
2141.81,20,SP,poupanca,46005520766,True,1
2267.45,21,PR,salario,58504544914,False,1
2186.09,19,RJ,salario,64663588335,True,1
1675.98,8,BA,salario,86333340824,True,1
324.96,11,RS,corrente,87129328005,True,1
857.1,3,MG,salario,76983676208,True,1
1082.23,16,SP,salario,12820380064,False,0
1851.13,4,PR,corrente,67342987252,True,1
1297.75,7,RS,poupanca,68381086559,False,0
906.72,14,MG,poupanca,17692725060,True,1
170.26,5,RJ,corrente,68381086559,False,0
1091.7,16,PR,corrente,37159394005,True,1
2463.69,18,RJ,corrente,74718726916,True,1
2739.76,3,RJ,salario,79064286259,True,1
2424.8,11,BA,corrente,12428018704,True,1
1523.24,6,RJ,poupanca,56471803671,False,1
1557.7,15,BA,corrente,83510998769,True,1
1948.04,3,BA,salario,31023511180,True,1
2263.58,15,SP,salario,59553028995,False,1
593.0,11,RS,salario,07138266565,False,0
1745.06,12,BA,salario,95399207452,True,1
1254.54,18,SP,corrente,41029137614,True,1
1917.55,17,SP,corrente,38563236869,True,1
746.44,1,BA,poupanca,73644360269,False,1
2146.96,18,MG,poupanca,67069670947,False,1
1171.71,23,RJ,poupanca,41136801401,False,0
1820.15,11,SP,poupanca,48526971262,False,0
303.29,21,SP,salario,74796968696,False,0
2077.93,11,MG,poupanca,83417849270,True,1
848.08,22,RJ,poupanca,67991554361,False,0
250.34,15,BA,corrente,29355363303,False,0
2313.14,12,RJ,corrente,10177727566,True,1
239.16,21,PR,corrente,60859513222,False,0
2736.03,17,BA,corrente,90742287565,True,1
621.89,9,RJ,poupanca,39891119814,False,0
1640.25,23,RS,corrente,46005520766,True,1
2700.79,12,RJ,salario,83153281808,True,1
1860.11,2,BA,corrente,63359298933,False,1
965.68,17,RS,salario,45457893282,False,0
301.37,19,SP,salario,03421792842,False,0
1648.18,6,SP,salario,57416196987,True,1
2902.25,20,RS,corrente,11236985035,False,1
2131.62,8,PR,salario,74883987438,True,1
2309.56,21,BA,poupanca,09409571006,True,1
263.25,15,RS,salario,78500669606,True,1
2183.23,4,RS,poupanca,35254229622,True,1
37.76,3,RJ,salario,93029957024,True,1
1159.08,6,RJ,poupanca,63520066428,True,1
405.8,4,BA,corrente,68660923607,True,1
254.2,6,RJ,salario,38563236869,True,1
1432.69,21,PR,salario,36115533445,False,0
1073.82,12,PR,corrente,95287569506,False,0
88.35,13,RJ,corrente,74718726916,True,1
2676.84,10,MG,corrente,78311095468,False,1
761.29,20,SP,salario,40074279911,True,1
1664.04,17,RS,salario,53521975925,False,0
2654.87,4,RJ,corrente,76983676208,True,1
1692.55,18,SP,corrente,25396619266,True,1
706.14,18,MG,corrente,76638104070,False,0
2073.58,23,MG,salario,10285221152,True,1
922.6,17,MG,corrente,47742701150,False,0
1358.64,13,SP,corrente,90742287565,True,1
621.77,5,RJ,poupanca,38645874361,False,1
2248.96,3,RJ,poupanca,81339235185,False,1
2731.17,6,RJ,salario,21626385922,False,1
2044.98,5,MG,poupanca,16996218396,False,1
522.03,16,BA,salario,90742287565,True,1
2824.91,8,RS,salario,66886455562,False,1
1403.5,12,RJ,salario,57173182295,True,1
2117.66,7,MG,salario,68381086559,False,1
1220.46,14,SP,corrente,35570212798,False,0
912.37,4,BA,salario,29355363303,False,1
2587.42,19,RS,poupanca,27934995851,False,1
839.92,10,BA,poupanca,59495094020,True,1
1577.79,3,RS,salario,30408761018,False,1
45.13,18,BA,corrente,56580525157,False,0
774.29,15,SP,poupanca,78755775694,False,0
2505.86,16,RS,corrente,03421471858,False,1
2827.48,16,RJ,poupanca,45457893282,False,1
718.99,10,PR,corrente,39891119814,False,0
2081.53,17,RJ,salario,74883987438,True,1
2953.28,8,RS,poupanca,47742701150,False,1
2817.17,9,PR,poupanca,13461210683,True,1
2893.96,1,BA,poupanca,67069670947,False,1
2568.2,16,MG,poupanca,45457893282,False,1
2448.86,2,SP,poupanca,86940505221,True,1
1347.06,16,RJ,poupanca,37159394005,True,1
823.68,10,RS,salario,76638104070,False,0
1221.6,17,RS,salario,64663588335,True,1
1788.53,23,RS,salario,03192263922,True,1
64.43,12,PR,salario,58504544914,False,0
2853.15,12,BA,poupanca,45457893282,False,1
2830.33,23,RS,corrente,94414354471,True,1
2467.32,18,RS,poupanca,64663588335,True,1
2320.77,22,RS,poupanca,92275910935,False,1
2404.01,4,SP,salario,21746943406,True,1
259.62,0,MG,corrente,92275910935,False,0
2930.06,19,RJ,poupanca,03997709892,True,1
571.36,14,RS,corrente,67342987252,True,1
2910.7,14,RJ,poupanca,29287476034,True,1
2622.4,18,PR,salario,92275910935,False,1
1069.52,16,PR,poupanca,52640027048,True,1
2576.22,11,RS,salario,68381086559,False,1
2249.23,21,SP,corrente,09235067444,True,1
1244.97,17,RJ,poupanca,27934995851,False,0
1834.96,11,SP,corrente,83510998769,True,1
1426.07,9,BA,corrente,48526971262,False,0
328.02,23,RS,poupanca,98202922779,False,0
342.61,17,PR,salario,20584103208,False,0
2847.26,0,SP,poupanca,67069670947,False,1
1252.11,9,MG,poupanca,03997709892,True,1
2279.05,9,MG,salario,42277751405,False,1
2918.4,11,RJ,salario,76983676208,True,1
2616.01,15,BA,corrente,08318106257,True,1
2406.84,1,BA,poupanca,59495094020,True,1
1007.94,0,RS,poupanca,99501588275,False,1
2016.99,13,BA,poupanca,73011702558,True,1
2464.76,12,BA,corrente,73276745078,False,1
2511.45,5,BA,poupanca,68660923607,True,1
1170.46,8,RS,poupanca,76983676208,True,1
2425.96,8,SP,poupanca,65836105655,True,1
297.12,3,RS,corrente,19169000772,True,1
2602.55,10,PR,salario,60859513222,False,1
1119.13,17,MG,salario,79064286259,True,1
441.32,19,RJ,corrente,65359395034,True,1
1531.02,23,RS,salario,16882389903,False,0
2933.08,12,SP,salario,57416196987,True,1
1293.02,19,RJ,corrente,82074945903,True,1
840.14,1,BA,corrente,00011120086,False,1
817.31,2,RJ,corrente,19892177473,True,1
292.37,3,MG,corrente,63520066428,True,1
521.81,2,MG,corrente,80042974154,True,1
1312.15,21,PR,corrente,73011702558,True,1
2805.76,16,RS,corrente,59495094020,True,1
365.18,16,PR,corrente,97622039231,False,0
2420.39,22,MG,salario,40981295265,False,1
844.71,21,RS,poupanca,12820380064,False,0
1734.78,9,RS,poupanca,03421471858,False,0
2432.54,6,MG,corrente,45792592153,True,1
2057.81,6,BA,corrente,83086204376,True,1
1504.39,1,MG,poupanca,45457893282,False,1
2842.29,14,PR,salario,95399207452,True,1
812.23,4,PR,poupanca,73011702558,True,1
2060.2,1,RJ,poupanca,41029137614,True,1
2326.67,19,PR,poupanca,27934995851,False,1
524.3,15,BA,poupanca,10144660336,False,0
2518.01,6,RS,poupanca,45792592153,True,1
1254.06,7,BA,corrente,63359298933,False,0
1960.16,13,BA,corrente,56580525157,False,0
1005.9,14,SP,poupanca,72672213626,False,0
2242.73,7,MG,corrente,94414354471,True,1
2286.13,13,PR,salario,10061333723,False,1
1236.09,14,MG,corrente,19130780869,True,1
2148.97,1,RS,corrente,80042974154,True,1
1596.53,2,MG,poupanca,12971737855,True,1
906.01,2,BA,poupanca,56471803671,False,1
2763.54,4,BA,poupanca,13244572352,False,1
1444.84,7,RJ,salario,08522663396,False,0
798.38,5,SP,salario,83181669880,True,1
2365.97,13,RS,salario,83723909547,True,1
693.67,13,RJ,poupanca,38563236869,True,1
323.42,6,PR,salario,91300470923,True,1
1648.0,1,RS,salario,83448860355,False,1
112.14,1,MG,poupanca,95399207452,True,1
1237.13,22,PR,poupanca,87133689075,True,1
116.35,22,RJ,corrente,51569063073,False,0
1128.22,9,BA,salario,67946617739,True,1
1819.24,20,PR,corrente,50238649095,True,1
1443.36,22,SP,poupanca,61051923157,True,1
465.26,19,RJ,salario,87129328005,True,1
2057.39,10,SP,poupanca,37942150531,False,1
1465.99,22,SP,corrente,00011120086,False,0
2990.41,21,MG,salario,14307827127,True,1
1711.61,9,PR,poupanca,30726410913,False,0
778.06,17,PR,corrente,35254229622,True,1
1929.66,20,RJ,corrente,13461210683,True,1
535.85,17,PR,corrente,72898095707,False,0
1478.6,14,MG,poupanca,74718726916,True,1
416.19,7,RS,corrente,86333340824,True,1
1653.07,20,MG,corrente,88951849805,False,0
600.87,9,PR,poupanca,29355363303,False,0
2125.82,13,RJ,salario,73276745078,False,1
805.43,20,RS,poupanca,31023511180,True,1
2768.77,2,RJ,salario,45792592153,True,1
1341.96,9,BA,poupanca,81339235185,False,0
2548.77,11,MG,corrente,86536455916,False,1
1077.28,23,RS,corrente,24150037879,False,0
2582.02,11,SP,corrente,38645874361,False,1
1027.43,5,RS,salario,76983676208,True,1
2463.88,23,BA,poupanca,61195410913,False,1
1136.41,10,RJ,salario,30881965821,True,1
627.21,11,RJ,corrente,78755775694,False,0
764.21,16,BA,poupanca,14307827127,True,1
